job_id/id;department_id/id;rank;lastname;firstname;lastname2;gender;identification_id;state
a1234-j2471;a1234-d482;солдат;КУРАС;Андріан;Михйлович;male;2280864010;Field
a1234-j2472;a1234-d482;солдат;КРИВОБОК;Арсен;Адамович;male;2412465408;Field
a1234-j2473;a1234-d482;солдат;СЕРЕБРЯННИКОВ;Арсен;Миронович;male;1333782120;Field
a1234-j2475;a1234-d483;молодший лейтенант;ЛОПОХ;Гліб;Арсенійович;male;2784308172;Field
a1234-j2476;a1234-d484;солдат;ПІВЕНЬ;Інал;Тихонович;male;2274855328;Field
a1234-j2477;a1234-d484;старший солдат;КОЗЕНКО;Яна;Юріївна;female;1697834462;Field
a1234-j2480;a1234-d484;старший солдат;МОТОВИЛОВЕЦЬ;Даяна;Сергіївна;female;2761171697;Trip
a1234-j2481;a1234-d485;солдат;ЧЕРВОВ;Вячеслав;Єгорович;male;2662478122;Trip
a1234-j2485;a1234-d485;солдат;СТЕЛЬМАХ;Аркадій;Ількович;male;2358423147;Field
a1234-j2486;a1234-d485;солдат;ЗАВАДСЬКИЙ;Максим;Йосифович;male;2147295605;Field
a1234-j2488;a1234-d486;солдат;ДЖЕГАЛЮК;Радіон;Олексндрович;male;2114230526;Field
a1234-j2490;a1234-d486;солдат;КУТУЄВ;Енвер;Тофикович;male;2552094537;Field
a1234-j2491;a1234-d487;молодший сержант;ФІСУН;Дамір;Джемалович;male;2064069128;Field
a1234-j2492;a1234-d487;солдат;ПАХОТА;Єгор;Юсуфович;male;1790024714;Field
a1234-j2493;a1234-d487;солдат;САРАБ;Тимур;Костнтинович;male;1131312522;Field
a1234-j2494;a1234-d487;солдат;СЛІСАРЕНКО;Євген;Станіславович;male;1961626932;Field
a1234-j2495;a1234-d488;старший сержант;ДОВМАТ;Фірад;Маргутович;male;2745955541;Field
a1234-j2498;a1234-d489;солдат;ВАХУЛА;Ярослав;Богданович;male;2984954720;Field
a1234-j2499;a1234-d489;солдат;ЦИГАНЕЦЬ;Михайло-Юрій;Гуммет огли;male;2010312901;Field
a1234-j2502;a1234-d490;старший солдат;КАСЯНЧИК;Владлен;Гуммет огли;male;2099068474;Field
a1234-j2503;a1234-d490;старший солдат;ЛІФОРЕНКО;Умар;Гуммет огли;male;1548509637;Field
a1234-j2505;a1234-d490;солдат;ХУДАР;Фірад;В'ячеславович;male;2568068988;Field
a1234-j2506;a1234-d490;солдат;ГІЛЮК;Елшан;Ількович;male;1450422065;Field
a1234-j2507;a1234-d491;старший сержант;ДУБОВИЧ;Альберт;Борисович;male;1964281861;Hospital
a1234-j2509;a1234-d491;солдат;КОЖУХАР;Артур;Денисович;male;1569396009;Field
a1234-j2514;a1234-d492;старший солдат строкової служби;ПЛОТМІР;Павло;Тарієлович;male;2243939733;Trip
a1234-j2516;a1234-d492;солдат строкової служби;БОВШИК;Рустам;Мухтаралійович;male;2079506479;Trip
a1234-j2517;a1234-d492;солдат строкової служби;ЛАЗАРЕВ;Іван;Франкович;male;2484490978;Trip
a1234-j2518;a1234-d492;солдат строкової служби;СВІЧКАР;Марат;Гарійович;male;1947320332;Trip
a1234-j2530;a1234-d495;штаб-сержант;КРИВОЛАПЧУК;Яків;Бандали огли;male;2206770840;Field
a1234-j2532;a1234-d495;солдат;ХРИСТЮК;Сурен;Вілінович;male;1915037314;Field
a1234-j2548;a1234-d498;старший лейтенант;МОІСЕЄНКО;Руслан;Володимирвич;male;1020824974;Field
a1234-j2549;a1234-d498;старший лейтенант;УРУС;Арсен;Мхайлович;male;1178930967;Field
a1234-j2550;a1234-d498;молодший лейтенант;ЛАЗЬКО;Кузьма;Зеновійович;male;2937936938;Trip
a1234-j2551;a1234-d498;старший солдат;ЧУМАЧЕНКО;Михайло-Мар'ян;Гуммет огли;male;1212144936;Vocation
a1234-j2552;a1234-d498;штаб-сержант;ЧУПРУН;Герман;Микитович;male;1493085894;Field
a1234-j2553;a1234-d498;старший сержант;ЧЕЧЕТА;Артур;Олексійович;male;1439220378;Field
a1234-j2554;a1234-d498;молодший сержант;КОВИЗА;Тетяна;Георгіївна;female;1390173783;Field
a1234-j2555;a1234-d498;солдат;ПЕРОВСЬКИЙ;Мирослав;Аркадійович;male;2775277998;Field
a1234-j2556;a1234-d498;старший сержант;БУБЛИК;Василь-Сергій;Фарідович;male;2705510204;Hospital
a1234-j2557;a1234-d498;солдат;МАНІК;Ігорь;Якович;male;1828391515;Field
a1234-j2560;a1234-d500;молодший сержант;СМОЛІЄНКО;Елшан;Намігович;male;1834057926;Field
a1234-j2561;a1234-d500;старший солдат;МЕДИНСЬКИЙ;Василь;Микитович;male;1583693761;Field
a1234-j2562;a1234-d500;солдат;ТАРШИНОВ;Зайір;Михйлович;male;1958721830;Field
a1234-j2563;a1234-d500;солдат;КІЯХ;Марат;Гаврилович;male;1946154829;Field
a1234-j2564;a1234-d500;солдат;СУВОРОВ;Інал;Амангельдийович;male;1824318863;Field
a1234-j2565;a1234-d500;солдат;ГЕРГЕЛЮК;Вʼячеслав;Зенонович;male;1741212202;Field
a1234-j2566;a1234-d500;сержант;ЯКУБЕНКО;Ян;Гуммет огли;male;1903327134;Field
a1234-j2567;a1234-d501;молодший сержант;ЗАВАДСЬКИЙ;Євген;Вадимович;male;2124714377;Field
a1234-j2568;a1234-d501;солдат;САЛТАНОВ;Кузьма;Йосипович;male;2490709444;Field
a1234-j2571;a1234-d501;солдат;НЕДІЛЬКО;Ігнат;Яремович;male;1483816016;Field
a1234-j2572;a1234-d501;солдат;КОЛБАСОВ;Іродіон;Мірчевич;male;2642653788;Field
a1234-j2573;a1234-d501;солдат;ГРОЗ;Олесь;Мерабович;male;1363401494;Field
a1234-j2574;a1234-d502;сержант;БАМБУРЯК;Петро;Маратович;male;1898469029;Vocation
a1234-j2575;a1234-d502;старший сержант;ГОЛОВНЯ;Маіл;Зайірович;male;1572043410;Field
a1234-j2576;a1234-d502;солдат;ФАДЄЄВ;Генадій;Степанович;male;1145145876;Hospital
a1234-j2577;a1234-d502;солдат;ДЕМИДЕНКО;Артем;Нуманжонович;male;1369041803;Field
a1234-j2578;a1234-d502;солдат;ГРУЗДОВ;Федор;Костянтинович;male;2049963020;Field
a1234-j2579;a1234-d502;солдат;ПІНЖАНІН;Арнольд;Гінязович;male;1790064062;Field
a1234-j2580;a1234-d502;солдат;РЯБЧЕНКО;Євгеній;Євгенійович;male;2098680503;Field
a1234-j2581;a1234-d503;молодший лейтенант;ДОРОФЕЄВ;Расул;Чариєвич;male;1697403885;Hospital
a1234-j2582;a1234-d504;молодший сержант;ТУЛЮЛЮК;Даніїл;Юсуфович;male;1413985714;Field
a1234-j2583;a1234-d504;солдат;ІВЧЕНКО;Назарій;Ростиславович;male;2909213181;Field
a1234-j2584;a1234-d504;солдат;КОРНЕТ;Тимофій;Болеславович;male;2130317328;Field
a1234-j2585;a1234-d504;солдат;БАРИК;Семен;Віктрович;male;1248443192;Field
a1234-j2586;a1234-d504;солдат;КУДЕРЧУК;Любомир;Германович;male;2461546534;Field
a1234-j2587;a1234-d504;солдат;СОЛОВЙОВ;Мурад;Артурович;male;2003976850;Field
a1234-j2588;a1234-d504;солдат;ЛІДЄР;Роман;Сергійович;male;1306715438;Hospital
a1234-j2589;a1234-d505;молодший сержант;ДУРНЯК;Ярослав;Еркинович;male;1674739943;Field
a1234-j2590;a1234-d505;старший солдат;СЛУЧИК;Сергій;Тофикович;male;2462905404;Field
a1234-j2591;a1234-d505;солдат;СМЕТАНСЬКИЙ;Георгій;Маргутович;male;2854477191;Field
a1234-j2592;a1234-d505;солдат;ВОЙТОВСЬКИЙ;Вячеслав;Гарійович;male;1320883266;Field
a1234-j2593;a1234-d505;солдат;ОСТАПЧУК;Остап;Нариманович;male;2387886617;Field
a1234-j2594;a1234-d505;солдат;ЗАБОРОВСЬКИЙ;Андій;Володимирвич;male;1431347191;Field
a1234-j2596;a1234-d506;солдат;БАЙКОВСЬКИЙ;Артур;Тангаторович;male;1993669386;Field
a1234-j2597;a1234-d506;солдат;ГОРДІЄНКОВ;Салават;Даніельович;male;2684548561;Hospital
a1234-j2598;a1234-d506;солдат;ЯРОНЬ;Даніїл;Андрійович;male;2087711451;Vocation
a1234-j2599;a1234-d506;солдат;ТУЛЮЛЮК;Остап;Олексійович;male;1850737237;Field
a1234-j2600;a1234-d506;солдат;СТИРЧАК;Олег;Вячеславович;male;1027452216;Vocation
a1234-j2601;a1234-d506;солдат;ПЛОТМІР;Андрій;Леонідович;male;1294378126;Field
a1234-j2602;a1234-d506;солдат;КОЛІСНИК;Тимур;Аббуль;male;1619423343;Fugitive
a1234-j2603;a1234-d507;капітан;СТРЕЛЬЧЕНКО;Інокентій;Петрович;male;1240117110;Field
a1234-j2604;a1234-d507;старший лейтенант;УШАКОВ;Кузьма;Вікентійович;male;1059214809;Field
a1234-j2605;a1234-d507;старший лейтенант;ГЕТЬМАН;Валерій;Іванович;male;1785529604;Field
a1234-j2606;a1234-d507;молодший сержант;КОПИЛЕЦЬ;Артем;Євстахійович;male;1344470385;Field
a1234-j2607;a1234-d507;сержант;ГРАВЧЕНКО;Рустам;Святославович;male;1291928945;Field
a1234-j2608;a1234-d507;молодший сержант;ЗЕЗЕКАЛО;Тимур;Рудольфович;male;2482101527;Field
a1234-j2609;a1234-d507;сержант;ТАНЧУК;Расул;Олегович;male;1679510815;Field
a1234-j2610;a1234-d508;старший лейтенант;БЕНЮК;Вадим;Антолійович;male;1148006158;Vocation
a1234-j2611;a1234-d509;молодший сержант;ОМЕЛЯН;Гуванч;Мирославович;male;1779424611;Field
a1234-j2612;a1234-d509;солдат;БАШКІРОВ;Михайло-Юрій;Васильльович;male;1151875198;Field
a1234-j2613;a1234-d509;солдат;ДЕСЯТИХ;Семен;Наільович;male;1450693707;Field
a1234-j2614;a1234-d509;солдат;ЗВАДА;Владислав;Юсуфович;male;1642862431;Field
a1234-j2615;a1234-d510;головний сержант;БАЛАШ;Павло;Тарасович;male;1233295580;Field
a1234-j2616;a1234-d510;старший солдат;ФОРБАТЮК;Енвер;Даніельович;male;1542819833;Field
a1234-j2617;a1234-d510;солдат;ЖМУРКО;Ян;Михйлович;male;2293321549;Field
a1234-j2618;a1234-d510;солдат;КУЧЕР;Прокоп;Нариманович;male;2135273292;Hospital
a1234-j2619;a1234-d511;молодший сержант;ПЕТУХ;Євгеній;Мухтаралійович;male;2735542085;Field
a1234-j2620;a1234-d511;старший солдат;ЖЕРЕБКО;Андрій;Чариєвич;male;2238364706;Field
a1234-j2621;a1234-d511;солдат;МАНЬКОВСЬКИЙ;Григорій;Гінязович;male;2370950364;Field
a1234-j2623;a1234-d512;старший лейтенант;ТЕТЕРУК;Павло;Мефодійович;male;2134257525;Field
a1234-j2624;a1234-d513;старший сержант;ЧИЧИК;Радіон;Олексндрович;male;2827353288;Field
a1234-j2625;a1234-d513;солдат;БОДРОВ;Дамір;Михайлович;male;2851861165;Field
a1234-j2626;a1234-d513;солдат;СКРИПКА;Забар;Радувич;male;2680842924;Field
a1234-j2627;a1234-d513;солдат;РЕДЧИЦЬ;Фірад;Івнович;male;1487873388;Field
a1234-j2628;a1234-d514;молодший сержант;РЕЗНІКОВ;Ярослав;Янович;male;1568945215;Hospital
a1234-j2629;a1234-d514;солдат;ДЕМИДЕНКО;Рустам;Ігорович;male;1866988087;Field
a1234-j2630;a1234-d514;старший солдат;ТИМКІВ;Шахін;Едуардович;male;1456290473;Field
a1234-j2631;a1234-d514;солдат;РОГАЛЬОВ;Елшан;Григорович;male;1615433356;Field
a1234-j2632;a1234-d515;молодший сержант;МАР'ЄНКО;Остап;Євгенійович;male;1478976865;Field
a1234-j2633;a1234-d515;солдат;ХОМ'ЯКОВ;Мікаель;Михайлович;male;1051307544;Vocation
a1234-j2635;a1234-d515;солдат;ПРОКОПЧУК;Владилен;Васильович;male;2313839454;Trip
a1234-j2636;a1234-d516;лейтенант;НЕСТРЕЛЯЙ;Дорін;Тангаторович;male;1576645461;Field
a1234-j2637;a1234-d517;молодший сержант;ПОКОТІЛОВ;Захар;Віталійович;male;2321423811;Field
a1234-j2638;a1234-d517;солдат;ЯРЕМЕНКО;Сергій;Тимофійович;male;2123866835;Field
a1234-j2639;a1234-d517;солдат;КОЛЕГА;Василь-Сергій;Франкович;male;1006050521;Field
a1234-j2640;a1234-d517;солдат;ФОКШЕК;Фірад;Йосифович;male;2732472365;Field
a1234-j2641;a1234-d518;молодший сержант;БОДНАР;Іслам;Аббуль;male;1225402527;Trip
a1234-j2642;a1234-d518;солдат;ГОРЮНОВ;Тимофій;Степанович;male;2336597785;Field
a1234-j2643;a1234-d518;солдат;ЧУРИЛОВ;Назарій;Джемалович;male;1519930987;Field
a1234-j2644;a1234-d518;солдат;ЖУРАВЛЬОВ;Забар;Геннадійович;male;2031981230;Field
a1234-j2645;a1234-d519;молодший сержант;ДУГАР;Салават;Львович;male;2038916586;Field
a1234-j2646;a1234-d519;старший солдат;МИХАЙЛОВ;Іродіон;Опанасович;male;2197554592;Field
a1234-j2647;a1234-d519;солдат;ЄСЬКОВ;Єгор;Васильльович;male;2092118585;Field
a1234-j2649;a1234-d520;сержант;ВЕРЕМЕЙЧУК;Юрій;Станіславович;male;2426374110;Field
a1234-j2650;a1234-d521;молодший сержант;ШМАЛЬКО;Шахін;Віталійович;male;2600017232;Field
a1234-j2651;a1234-d521;старший солдат;ГОЛОВАЧ;Григорій;Амангельдийович;male;2360134712;Field
a1234-j2652;a1234-d521;солдат;БРЕУС;Віктор;Абдулфат огли;male;2453387833;Field
a1234-j2653;a1234-d521;солдат;ПОНОМАРЬОВ;Федір;Германович;male;2054020697;Field
